,B,Epithelial,Macrophages,Mast,NK,Plasma,T,mDC,pDC
AL390728.5,0.0,0.0,0.0065065065065065065,0.0,0.0,0.0,0.013623978201634877,0.0,0.0
PDRG1,0.0,0.15384615384615385,0.16916916916916916,0.16666666666666666,0.016129032258064516,0.0,0.05722070844686648,0.1262135922330097,0.3333333333333333
MECP2,0.0,0.3076923076923077,0.3688688688688689,0.0,0.1935483870967742,0.0,0.26430517711171664,0.24271844660194175,0.5
MCRS1,0.0,0.15384615384615385,0.2552552552552553,0.16666666666666666,0.03225806451612903,0.0,0.09264305177111716,0.1941747572815534,0.16666666666666666
ZMYM1,0.1111111111111111,0.15384615384615385,0.11311311311311312,0.0,0.08064516129032258,0.0,0.051771117166212535,0.11650485436893204,0.0
FAR1,0.2222222222222222,0.23076923076923078,0.5475475475475475,0.3333333333333333,0.0967741935483871,0.0,0.11716621253405994,0.47572815533980584,0.16666666666666666
KLC1,0.1111111111111111,0.07692307692307693,0.3033033033033033,0.16666666666666666,0.08064516129032258,0.0,0.1362397820163488,0.22330097087378642,0.16666666666666666
EPHB6,0.0,0.07692307692307693,0.12212212212212212,0.0,0.016129032258064516,0.0,0.0326975476839237,0.04854368932038835,0.0
PPP3CB,0.0,0.15384615384615385,0.3993993993993994,0.3333333333333333,0.06451612903225806,0.0,0.14168937329700274,0.32038834951456313,0.16666666666666666
SAP130,0.0,0.0,0.08508508508508508,0.0,0.016129032258064516,0.0,0.01634877384196185,0.02912621359223301,0.0
ESRRA,0.2222222222222222,0.15384615384615385,0.34734734734734735,0.16666666666666666,0.11290322580645161,0.0,0.05449591280653951,0.2524271844660194,0.0
PDP2,0.0,0.0,0.026526526526526525,0.0,0.016129032258064516,0.0,0.035422343324250684,0.05825242718446602,0.0
DCP1B,0.0,0.0,0.0940940940940941,0.0,0.016129032258064516,0.0,0.043596730245231606,0.019417475728155338,0.0
ARSB,0.0,0.0,0.32682682682682684,0.16666666666666666,0.016129032258064516,0.0,0.04087193460490463,0.18446601941747573,0.16666666666666666
USP18,0.1111111111111111,0.07692307692307693,0.1021021021021021,0.0,0.03225806451612903,0.0,0.03814713896457766,0.07766990291262135,0.0
TCERG1,0.2222222222222222,0.07692307692307693,0.33733733733733734,0.16666666666666666,0.06451612903225806,0.0,0.13896457765667575,0.24271844660194175,0.16666666666666666
PCBP1,0.3333333333333333,0.5384615384615384,0.9159159159159159,1.0,0.45161290322580644,0.5,0.5122615803814714,0.8640776699029126,0.8333333333333334
IMMP1L,0.0,0.0,0.18468468468468469,0.0,0.12903225806451613,0.5,0.09809264305177112,0.07766990291262135,0.0
PTPN6,0.4444444444444444,0.23076923076923078,0.8993993993993994,0.6666666666666666,0.3548387096774194,0.5,0.3106267029972752,0.7961165048543689,0.5
USP5,0.0,0.0,0.20520520520520522,0.0,0.04838709677419355,0.0,0.07084468664850137,0.17475728155339806,0.16666666666666666
INPP5K,0.0,0.07692307692307693,0.16766766766766766,0.0,0.04838709677419355,0.0,0.07084468664850137,0.10679611650485436,0.16666666666666666
MAP1S,0.0,0.15384615384615385,0.3283283283283283,0.0,0.03225806451612903,0.0,0.06267029972752043,0.2912621359223301,0.16666666666666666
TMEM268,0.2222222222222222,0.0,0.06956956956956957,0.0,0.0,0.0,0.021798365122615803,0.10679611650485436,0.0
SAR1B,0.3333333333333333,0.23076923076923078,0.5765765765765766,0.0,0.06451612903225806,0.5,0.16893732970027248,0.30097087378640774,0.16666666666666666
SLX4,0.0,0.07692307692307693,0.045545545545545546,0.0,0.04838709677419355,0.0,0.021798365122615803,0.009708737864077669,0.16666666666666666
RAB1A,0.0,0.38461538461538464,0.8298298298298298,0.3333333333333333,0.0967741935483871,0.0,0.18256130790190736,0.47572815533980584,0.16666666666666666
RSPRY1,0.0,0.38461538461538464,0.27927927927927926,0.3333333333333333,0.08064516129032258,0.0,0.08991825613079019,0.1941747572815534,0.3333333333333333
TSEN2,0.2222222222222222,0.07692307692307693,0.24274274274274274,0.0,0.016129032258064516,0.0,0.01907356948228883,0.02912621359223301,0.0
SCO1,0.0,0.0,0.2747747747747748,0.0,0.04838709677419355,0.0,0.08446866485013624,0.17475728155339806,0.0
GLRX3,0.1111111111111111,0.07692307692307693,0.3743743743743744,0.16666666666666666,0.0967741935483871,0.0,0.11444141689373297,0.2524271844660194,0.16666666666666666
COPE,0.1111111111111111,0.3076923076923077,0.8498498498498499,0.8333333333333334,0.3225806451612903,0.5,0.42779291553133514,0.6699029126213593,0.6666666666666666
TRAF3IP1,0.0,0.15384615384615385,0.08158158158158157,0.0,0.016129032258064516,0.0,0.01634877384196185,0.038834951456310676,0.16666666666666666
NAP1L5,0.0,0.0,0.01001001001001001,0.0,0.0,0.0,0.01634877384196185,0.0,0.0
PTOV1,0.0,0.15384615384615385,0.2182182182182182,0.0,0.08064516129032258,0.5,0.06267029972752043,0.0970873786407767,0.16666666666666666
TWF1,0.0,0.07692307692307693,0.23573573573573572,0.16666666666666666,0.08064516129032258,0.0,0.07356948228882834,0.08737864077669903,0.5
RNF19B,0.0,0.07692307692307693,0.2527527527527528,0.0,0.0,0.0,0.04087193460490463,0.2621359223300971,0.0
PDZD8,0.1111111111111111,0.07692307692307693,0.16966966966966968,0.16666666666666666,0.08064516129032258,0.0,0.04087193460490463,0.10679611650485436,0.0
PIAS3,0.0,0.0,0.05055055055055055,0.0,0.08064516129032258,0.0,0.021798365122615803,0.009708737864077669,0.16666666666666666
RPL7A,1.0,0.7692307692307693,0.977977977977978,1.0,0.9516129032258065,0.5,0.9373297002724795,1.0,1.0
USP21,0.0,0.07692307692307693,0.02952952952952953,0.0,0.03225806451612903,0.0,0.02452316076294278,0.009708737864077669,0.0
CTDNEP1,0.2222222222222222,0.23076923076923078,0.7407407407407407,0.16666666666666666,0.12903225806451613,0.5,0.2506811989100817,0.6213592233009708,0.5
ADPRH,0.0,0.0,0.23973973973973975,0.0,0.0,0.0,0.01907356948228883,0.1941747572815534,0.16666666666666666
RTCA,0.0,0.15384615384615385,0.3563563563563564,0.0,0.12903225806451613,0.0,0.13896457765667575,0.13592233009708737,0.0
HESX1,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.019417475728155338,0.0
NMT1,0.2222222222222222,0.15384615384615385,0.5725725725725725,0.3333333333333333,0.24193548387096775,0.0,0.19618528610354224,0.5533980582524272,0.6666666666666666
AKAP1,0.0,0.3076923076923077,0.1871871871871872,0.0,0.016129032258064516,0.0,0.03814713896457766,0.11650485436893204,0.0
YTHDF3,0.1111111111111111,0.46153846153846156,0.44244244244244246,0.0,0.04838709677419355,0.0,0.08446866485013624,0.27184466019417475,0.3333333333333333
DSP,0.0,0.07692307692307693,0.004004004004004004,0.0,0.0,0.0,0.0,0.0,0.0
ATXN2L,0.2222222222222222,0.23076923076923078,0.35985985985985985,0.5,0.12903225806451613,0.0,0.16893732970027248,0.3592233009708738,0.6666666666666666
JMJD1C,0.4444444444444444,0.38461538461538464,0.6831831831831832,0.3333333333333333,0.20967741935483872,1.0,0.1771117166212534,0.4854368932038835,0.6666666666666666
HIST1H4J,0.0,0.0,0.03203203203203203,0.0,0.0,0.0,0.005449591280653951,0.019417475728155338,0.0
SGK3,0.0,0.3076923076923077,0.7027027027027027,0.16666666666666666,0.06451612903225806,0.5,0.11716621253405994,0.5533980582524272,0.0
AC114490.3,0.0,0.0,0.03853853853853854,0.0,0.016129032258064516,0.5,0.02997275204359673,0.02912621359223301,0.0
PCNP,0.4444444444444444,0.3076923076923077,0.6081081081081081,0.3333333333333333,0.22580645161290322,0.0,0.2561307901907357,0.5922330097087378,0.3333333333333333
UBTD2,0.0,0.0,0.0965965965965966,0.0,0.016129032258064516,0.0,0.027247956403269755,0.0970873786407767,0.0
RCE1,0.0,0.15384615384615385,0.12112112112112113,0.0,0.03225806451612903,0.0,0.05994550408719346,0.08737864077669903,0.0
TOMM70,0.0,0.15384615384615385,0.35685685685685686,0.16666666666666666,0.06451612903225806,0.0,0.1008174386920981,0.22330097087378642,0.16666666666666666
PDCD1LG2,0.0,0.15384615384615385,0.2552552552552553,0.0,0.0,0.0,0.010899182561307902,0.009708737864077669,0.0
MYL6B,0.0,0.0,0.10510510510510511,0.0,0.0,0.0,0.03814713896457766,0.08737864077669903,0.16666666666666666
EHD4,0.0,0.23076923076923078,0.5335335335335335,0.0,0.03225806451612903,0.0,0.07084468664850137,0.33980582524271846,0.0
ATRIP,0.0,0.07692307692307693,0.03803803803803804,0.0,0.016129032258064516,0.0,0.010899182561307902,0.019417475728155338,0.16666666666666666
PBX3,0.0,0.07692307692307693,0.4264264264264264,0.16666666666666666,0.04838709677419355,0.0,0.05449591280653951,0.21359223300970873,0.3333333333333333
TFCP2,0.0,0.07692307692307693,0.23373373373373374,0.16666666666666666,0.08064516129032258,0.0,0.04632152588555858,0.20388349514563106,0.0
MAPK1IP1L,0.2222222222222222,0.23076923076923078,0.512012012012012,0.16666666666666666,0.0967741935483871,0.0,0.17438692098092642,0.4174757281553398,0.6666666666666666
ZMIZ2,0.1111111111111111,0.07692307692307693,0.1971971971971972,0.0,0.0,0.5,0.0326975476839237,0.21359223300970873,0.0
PLEKHA5,0.0,0.0,0.036036036036036036,0.0,0.016129032258064516,0.0,0.043596730245231606,0.1262135922330097,0.0
PHF1,0.1111111111111111,0.15384615384615385,0.21521521521521522,0.3333333333333333,0.1774193548387097,0.0,0.13896457765667575,0.11650485436893204,0.0
IQCK,0.0,0.0,0.06906906906906907,0.0,0.0,0.0,0.005449591280653951,0.0,0.0
COMMD4,0.0,0.23076923076923078,0.5405405405405406,0.0,0.08064516129032258,0.0,0.13896457765667575,0.21359223300970873,0.3333333333333333
CCDC86,0.0,0.0,0.05155155155155155,0.0,0.03225806451612903,0.0,0.010899182561307902,0.05825242718446602,0.0
PFAS,0.0,0.0,0.05205205205205205,0.0,0.016129032258064516,0.0,0.021798365122615803,0.05825242718446602,0.16666666666666666
PLD4,0.1111111111111111,0.0,0.015015015015015015,0.0,0.0,0.0,0.010899182561307902,0.42718446601941745,1.0
ZNF213-AS1,0.2222222222222222,0.07692307692307693,0.05005005005005005,0.0,0.04838709677419355,0.0,0.0326975476839237,0.038834951456310676,0.16666666666666666
WDR1,0.4444444444444444,0.3076923076923077,0.8103103103103103,0.6666666666666666,0.12903225806451613,0.0,0.26975476839237056,0.4854368932038835,0.5
PPP1R8,0.0,0.07692307692307693,0.19369369369369369,0.0,0.0967741935483871,0.0,0.09536784741144415,0.13592233009708737,0.16666666666666666
TRAF3IP3,0.3333333333333333,0.07692307692307693,0.012512512512512513,0.0,0.3387096774193548,1.0,0.4141689373297003,0.1262135922330097,0.0
PIEZO1,0.0,0.07692307692307693,0.2847847847847848,0.0,0.06451612903225806,0.5,0.11444141689373297,0.18446601941747573,0.0
PLAC8,0.4444444444444444,0.15384615384615385,0.47047047047047047,0.0,0.06451612903225806,0.0,0.06267029972752043,0.07766990291262135,1.0
TAF8,0.2222222222222222,0.07692307692307693,0.18618618618618618,0.16666666666666666,0.016129032258064516,0.0,0.0653950953678474,0.13592233009708737,0.0
ZNF691,0.0,0.0,0.07007007007007007,0.0,0.0,0.0,0.010899182561307902,0.038834951456310676,0.0
ZXDC,0.1111111111111111,0.23076923076923078,0.15065065065065064,0.0,0.03225806451612903,0.0,0.03814713896457766,0.10679611650485436,0.3333333333333333
ACSL3,0.0,0.3076923076923077,0.464964964964965,0.0,0.06451612903225806,0.0,0.06267029972752043,0.1941747572815534,0.16666666666666666
EEA1,0.1111111111111111,0.23076923076923078,0.5435435435435435,0.3333333333333333,0.016129032258064516,0.0,0.08174386920980926,0.1553398058252427,0.16666666666666666
CSNK1G2,0.4444444444444444,0.0,0.23723723723723725,0.16666666666666666,0.1774193548387097,0.0,0.20435967302452315,0.4077669902912621,0.3333333333333333
RPP30,0.0,0.0,0.24324324324324326,0.0,0.016129032258064516,0.0,0.07084468664850137,0.1941747572815534,0.16666666666666666
RBBP5,0.1111111111111111,0.15384615384615385,0.3148148148148148,0.3333333333333333,0.11290322580645161,0.0,0.11171662125340599,0.07766990291262135,0.16666666666666666
ZNF461,0.0,0.0,0.03053053053053053,0.0,0.016129032258064516,0.0,0.005449591280653951,0.0,0.0
JAZF1,0.0,0.0,0.1896896896896897,0.3333333333333333,0.06451612903225806,0.5,0.03814713896457766,0.33980582524271846,0.0
CCDC149,0.0,0.0,0.05005005005005005,0.0,0.0,0.0,0.008174386920980926,0.02912621359223301,0.0
GOLGA7,0.0,0.23076923076923078,0.514014014014014,0.16666666666666666,0.12903225806451613,0.0,0.21798365122615804,0.3300970873786408,0.3333333333333333
POLR2K,0.2222222222222222,0.46153846153846156,0.8128128128128128,0.5,0.25806451612903225,0.0,0.3569482288828338,0.5436893203883495,0.0
SMIM22,0.0,0.15384615384615385,0.001001001001001001,0.0,0.0,0.0,0.0,0.0,0.0
LSM3,0.2222222222222222,0.3076923076923077,0.7207207207207207,0.5,0.3064516129032258,0.5,0.26430517711171664,0.5533980582524272,0.6666666666666666
TRAF7,0.1111111111111111,0.23076923076923078,0.26876876876876876,0.0,0.03225806451612903,0.0,0.09536784741144415,0.22330097087378642,0.0
CISD3,0.0,0.23076923076923078,0.6181181181181181,0.0,0.12903225806451613,0.0,0.16076294277929154,0.3300970873786408,0.16666666666666666
N4BP2L2,0.7777777777777778,0.6923076923076923,0.9354354354354354,0.6666666666666666,0.7419354838709677,1.0,0.779291553133515,0.8349514563106796,1.0
TMX3,0.3333333333333333,0.07692307692307693,0.43243243243243246,0.16666666666666666,0.06451612903225806,0.5,0.08991825613079019,0.2912621359223301,0.3333333333333333
ABCC3,0.0,0.0,0.5580580580580581,0.0,0.0,0.5,0.02452316076294278,0.06796116504854369,0.0
CREM,0.2222222222222222,0.0,0.15815815815815815,0.0,0.0967741935483871,0.0,0.12534059945504086,0.08737864077669903,0.16666666666666666
GOLGA8B,0.1111111111111111,0.0,0.0940940940940941,0.0,0.0967741935483871,0.0,0.10626702997275204,0.05825242718446602,0.0
RIBC1,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB9,0.2222222222222222,0.0,0.05305305305305305,0.0,0.14516129032258066,0.0,0.11989100817438691,0.5145631067961165,0.3333333333333333
HELLS,0.1111111111111111,0.0,0.02952952952952953,0.0,0.04838709677419355,0.0,0.09536784741144415,0.06796116504854369,0.16666666666666666
ALYREF,0.1111111111111111,0.0,0.31981981981981983,0.0,0.04838709677419355,0.5,0.14168937329700274,0.21359223300970873,0.3333333333333333
ZSWIM8,0.0,0.07692307692307693,0.2067067067067067,0.0,0.06451612903225806,0.0,0.07629427792915532,0.1262135922330097,0.3333333333333333
RRP15,0.1111111111111111,0.15384615384615385,0.2752752752752753,0.5,0.12903225806451613,0.0,0.10899182561307902,0.14563106796116504,0.0
AHCY,0.0,0.15384615384615385,0.24174174174174173,0.0,0.016129032258064516,0.0,0.035422343324250684,0.13592233009708737,0.3333333333333333
CCDC142,0.0,0.07692307692307693,0.07707707707707707,0.16666666666666666,0.06451612903225806,0.0,0.035422343324250684,0.06796116504854369,0.0
TSC22D2,0.0,0.23076923076923078,0.3078078078078078,0.3333333333333333,0.016129032258064516,0.5,0.07901907356948229,0.20388349514563106,0.16666666666666666
TPRN,0.0,0.07692307692307693,0.07107107107107107,0.0,0.03225806451612903,0.0,0.02452316076294278,0.10679611650485436,0.0
CTSZ,0.4444444444444444,0.46153846153846156,0.9629629629629629,0.0,0.20967741935483872,0.5,0.22615803814713897,0.970873786407767,0.8333333333333334
NUMA1,0.1111111111111111,0.3076923076923077,0.3983983983983984,0.16666666666666666,0.12903225806451613,0.5,0.1362397820163488,0.2912621359223301,0.5
MNT,0.0,0.0,0.1976976976976977,0.16666666666666666,0.0,0.5,0.027247956403269755,0.10679611650485436,0.16666666666666666
ISCA1,0.0,0.23076923076923078,0.3033033033033033,0.16666666666666666,0.14516129032258066,0.0,0.1008174386920981,0.10679611650485436,0.0
NPRL2,0.0,0.0,0.1111111111111111,0.0,0.03225806451612903,0.0,0.07901907356948229,0.1553398058252427,0.0
KLHL24,0.0,0.23076923076923078,0.4059059059059059,0.3333333333333333,0.0967741935483871,0.5,0.13896457765667575,0.24271844660194175,0.5
C7ORF43,0.0,0.07692307692307693,0.09059059059059059,0.0,0.016129032258064516,0.0,0.01907356948228883,0.038834951456310676,0.0
ATF3,0.0,0.15384615384615385,0.24774774774774774,0.16666666666666666,0.0,0.0,0.010899182561307902,0.14563106796116504,0.0
LAMB2,0.0,0.0,0.12212212212212212,0.0,0.0,0.0,0.008174386920980926,0.02912621359223301,0.0
AC008124.1,0.1111111111111111,0.0,0.07257257257257257,0.0,0.03225806451612903,0.0,0.0653950953678474,0.08737864077669903,0.3333333333333333
TNIP2,0.1111111111111111,0.15384615384615385,0.25675675675675674,0.0,0.16129032258064516,0.0,0.08446866485013624,0.13592233009708737,0.16666666666666666
BTBD19,0.0,0.0,0.04504504504504504,0.0,0.0,0.5,0.0027247956403269754,0.038834951456310676,0.0
DNHD1,0.0,0.0,0.04054054054054054,0.0,0.0,0.5,0.0027247956403269754,0.04854368932038835,0.0
CHAF1A,0.0,0.0,0.03553553553553553,0.0,0.016129032258064516,0.0,0.043596730245231606,0.07766990291262135,0.0
ZNF419,0.3333333333333333,0.0,0.06106106106106106,0.16666666666666666,0.04838709677419355,0.0,0.02452316076294278,0.038834951456310676,0.0
CD46,0.0,0.3076923076923077,0.8643643643643644,0.16666666666666666,0.22580645161290322,0.0,0.28337874659400547,0.5436893203883495,0.3333333333333333
ZBTB18,0.0,0.0,0.10260260260260261,0.0,0.03225806451612903,0.0,0.027247956403269755,0.13592233009708737,0.3333333333333333
AC233280.1,0.0,0.0,0.016016016016016016,0.0,0.0,0.0,0.008174386920980926,0.009708737864077669,0.16666666666666666
ARMC7,0.1111111111111111,0.07692307692307693,0.13463463463463463,0.0,0.03225806451612903,0.0,0.05994550408719346,0.10679611650485436,0.0
RTRAF,0.2222222222222222,0.3076923076923077,0.8103103103103103,0.8333333333333334,0.20967741935483872,0.0,0.329700272479564,0.6699029126213593,0.5
ACY1,0.0,0.07692307692307693,0.023523523523523524,0.0,0.0,0.0,0.005449591280653951,0.019417475728155338,0.0
SLC36A1,0.0,0.0,0.06456456456456457,0.0,0.0,0.0,0.010899182561307902,0.0,0.0
AL355001.2,0.0,0.0,0.05905905905905906,0.0,0.0,0.0,0.005449591280653951,0.02912621359223301,0.0
PTPN12,0.1111111111111111,0.38461538461538464,0.8498498498498499,0.3333333333333333,0.06451612903225806,0.0,0.11171662125340599,0.5048543689320388,0.0
ELOF1,0.3333333333333333,0.15384615384615385,0.3213213213213213,0.3333333333333333,0.0967741935483871,0.0,0.11444141689373297,0.21359223300970873,0.3333333333333333
RPL5,1.0,0.7692307692307693,0.9719719719719719,1.0,0.9193548387096774,0.5,0.8910081743869209,0.9902912621359223,0.6666666666666666
ASAP1,0.3333333333333333,0.3076923076923077,0.6801801801801802,0.0,0.12903225806451613,0.5,0.09809264305177112,0.5533980582524272,0.0
RAB30,0.1111111111111111,0.07692307692307693,0.016516516516516516,0.0,0.016129032258064516,0.0,0.01634877384196185,0.038834951456310676,0.16666666666666666
NDUFA1,0.1111111111111111,0.3076923076923077,0.9034034034034034,0.5,0.43548387096774194,0.0,0.4032697547683924,0.6310679611650486,0.6666666666666666
TRIR,0.5555555555555556,0.23076923076923078,0.9019019019019019,0.3333333333333333,0.5645161290322581,0.0,0.5449591280653951,0.7766990291262136,1.0
ATP5MF,0.4444444444444444,0.38461538461538464,0.9094094094094094,0.5,0.3870967741935484,0.0,0.3978201634877384,0.8155339805825242,0.5
DENND4A,0.4444444444444444,0.15384615384615385,0.26576576576576577,0.0,0.16129032258064516,0.0,0.14713896457765668,0.42718446601941745,0.16666666666666666
REV3L,0.0,0.07692307692307693,0.34284284284284283,0.16666666666666666,0.016129032258064516,0.5,0.1362397820163488,0.2621359223300971,0.0
ACOX1,0.0,0.23076923076923078,0.5670670670670671,0.0,0.03225806451612903,0.5,0.07356948228882834,0.20388349514563106,0.0
ATG2A,0.0,0.0,0.12512512512512514,0.16666666666666666,0.016129032258064516,0.5,0.05994550408719346,0.08737864077669903,0.0
PRPSAP2,0.1111111111111111,0.07692307692307693,0.15965965965965967,0.3333333333333333,0.016129032258064516,0.0,0.04904632152588556,0.07766990291262135,0.0
TOB1,0.0,0.07692307692307693,0.36186186186186187,0.16666666666666666,0.06451612903225806,0.0,0.2016348773841962,0.0970873786407767,0.5
OSGEP,0.1111111111111111,0.15384615384615385,0.42292292292292294,0.0,0.04838709677419355,0.0,0.09264305177111716,0.33980582524271846,0.3333333333333333
