,B,Epithelial,Macrophages,NK,Plasma,T,mDC,pDC
VIPAS39,0.06666666666666667,0.07692307692307693,0.035628553379658874,0.0,0.0,0.011029411764705883,0.017391304347826087,0.0
RPS17,1.0,1.0,0.9820593809222994,1.0,1.0,0.9301470588235294,0.9826086956521739,1.0
AMPD2,0.0,0.0,0.029564118761844598,0.0,0.0,0.01838235294117647,0.004347826086956522,0.0
CAPG,0.5333333333333333,0.6153846153846154,0.9524952621604549,0.4,1.0,0.6102941176470589,0.4956521739130435,0.6666666666666666
SLC1A5,0.0,0.07692307692307693,0.09500947567909034,0.0,0.0,0.09191176470588236,0.034782608695652174,0.3333333333333333
CARD16,0.4,0.38461538461538464,0.7994946304485154,0.4,0.0,0.47794117647058826,0.2956521739130435,0.6666666666666666
YLPM1,0.0,0.07692307692307693,0.045862286797220465,0.0,0.0,0.03308823529411765,0.02608695652173913,0.0
DCP2,0.0,0.0,0.18458622867972205,0.0,0.0,0.1948529411764706,0.10869565217391304,0.0
NCOA5,0.06666666666666667,0.07692307692307693,0.03246999368288061,0.0,0.0,0.03308823529411765,0.013043478260869565,0.0
NOTCH2,0.0,0.0,0.14238787113076437,0.2,1.0,0.07720588235294118,0.04782608695652174,0.0
YIPF6,0.0,0.23076923076923078,0.13240682248894503,0.0,0.0,0.04779411764705882,0.02608695652173913,0.0
SMIM20,0.06666666666666667,0.3076923076923077,0.14921036007580543,0.0,0.0,0.09926470588235294,0.09565217391304348,0.0
PDE8A,0.0,0.07692307692307693,0.065698041692988,0.0,0.0,0.022058823529411766,0.021739130434782608,0.0
SPECC1L,0.13333333333333333,0.07692307692307693,0.02337334175615919,0.0,0.0,0.029411764705882353,0.013043478260869565,0.0
ZNF256,0.0,0.0,0.002274162981680354,0.0,0.0,0.007352941176470588,0.008695652173913044,0.0
NFS1,0.06666666666666667,0.0,0.030448515476942516,0.0,0.0,0.014705882352941176,0.008695652173913044,0.0
VPS45,0.0,0.15384615384615385,0.06721415034744156,0.0,1.0,0.058823529411764705,0.021739130434782608,0.0
FNBP1,0.2,0.3076923076923077,0.23070120025268478,0.0,0.0,0.20955882352941177,0.2608695652173913,0.0
ZNF821,0.0,0.0,0.02451042324699937,0.0,0.0,0.007352941176470588,0.0,0.0
GSTO1,0.26666666666666666,0.6153846153846154,0.8895767530006317,0.0,1.0,0.5588235294117647,0.3391304347826087,0.3333333333333333
CACUL1,0.06666666666666667,0.23076923076923078,0.25319014529374606,0.0,1.0,0.13970588235294118,0.11739130434782609,0.0
ZNF684,0.0,0.0,0.020341124447252053,0.0,0.0,0.029411764705882353,0.008695652173913044,0.0
KLHDC4,0.0,0.3076923076923077,0.04485154769425142,0.0,0.0,0.05514705882352941,0.030434782608695653,0.0
MFSD14A,0.06666666666666667,0.07692307692307693,0.027795325331648767,0.0,0.0,0.03308823529411765,0.008695652173913044,0.0
MARCH7,0.06666666666666667,0.23076923076923078,0.11711939355653822,0.0,1.0,0.11397058823529412,0.043478260869565216,0.0
EXOG,0.0,0.07692307692307693,0.04068224889450411,0.0,0.0,0.03676470588235294,0.030434782608695653,0.0
GNG7,0.0,0.0,0.003663929248262792,0.0,0.0,0.0,0.034782608695652174,0.0
POLR2B,0.06666666666666667,0.23076923076923078,0.13202779532533165,0.4,0.0,0.10294117647058823,0.08695652173913043,0.0
ACD,0.0,0.07692307692307693,0.034996841440303225,0.0,0.0,0.03308823529411765,0.0391304347826087,0.0
SERINC3,0.06666666666666667,0.38461538461538464,0.20429564118761845,0.0,0.0,0.1323529411764706,0.11304347826086956,0.0
EIF3J-DT,0.0,0.23076923076923078,0.0344914718888187,0.2,0.0,0.03676470588235294,0.02608695652173913,0.0
ALPK1,0.06666666666666667,0.0,0.07428932406822489,0.0,0.0,0.051470588235294115,0.013043478260869565,0.0
EEFSEC,0.0,0.0,0.03979785217940619,0.0,0.0,0.03676470588235294,0.008695652173913044,0.0
CASK,0.06666666666666667,0.0,0.012634238787113077,0.0,0.0,0.022058823529411766,0.004347826086956522,0.0
MSANTD3,0.0,0.0,0.026152874289324068,0.0,0.0,0.01838235294117647,0.008695652173913044,0.0
ARFIP1,0.06666666666666667,0.23076923076923078,0.08566013897662665,0.0,0.0,0.04411764705882353,0.021739130434782608,0.0
CLPP,0.06666666666666667,0.15384615384615385,0.14592545799115603,0.0,0.0,0.16544117647058823,0.05652173913043478,0.6666666666666666
NDUFB4,0.26666666666666666,0.8461538461538461,0.7159823120656981,0.6,0.0,0.5220588235294118,0.3130434782608696,1.0
TJP1,0.0,0.0,0.016929879974731523,0.0,0.0,0.0,0.0,0.0
ACAP1,0.2,0.3076923076923077,0.020972836386607706,0.2,0.0,0.16176470588235295,0.08260869565217391,0.0
C2ORF76,0.0,0.23076923076923078,0.07302590018951358,0.0,0.0,0.03308823529411765,0.05217391304347826,0.0
MED14,0.06666666666666667,0.07692307692307693,0.04447252053063803,0.0,0.0,0.051470588235294115,0.04782608695652174,0.0
ATL2,0.0,0.15384615384615385,0.015413771320277953,0.0,0.0,0.03676470588235294,0.02608695652173913,0.0
GLMP,0.06666666666666667,0.07692307692307693,0.11560328490208464,0.2,0.0,0.03676470588235294,0.017391304347826087,0.0
DYNC1I2,0.13333333333333333,0.46153846153846156,0.5183828174352495,0.0,0.0,0.35294117647058826,0.25217391304347825,0.3333333333333333
YWHAG,0.2,0.38461538461538464,0.3380922299431459,0.0,0.0,0.20955882352941177,0.1,0.0
PUS3,0.06666666666666667,0.0,0.02830069488313329,0.0,0.0,0.01838235294117647,0.030434782608695653,0.0
WASF2,0.2,0.5384615384615384,0.3963360707517372,0.0,0.0,0.2977941176470588,0.2,0.0
TMEM154,0.0,0.46153846153846156,0.006317119393556538,0.2,0.0,0.01838235294117647,0.06521739130434782,0.0
AAMP,0.13333333333333333,0.3076923076923077,0.15653821857233102,0.0,0.0,0.11029411764705882,0.07391304347826087,0.0
ETS1,0.13333333333333333,0.0,0.009096651926721416,0.0,0.0,0.14705882352941177,0.021739130434782608,0.0
AC004687.1,0.4666666666666667,0.15384615384615385,0.18003790271636133,0.8,0.0,0.2977941176470588,0.29130434782608694,0.3333333333333333
ZNF697,0.0,0.0,0.0040429564118761845,0.0,0.0,0.003676470588235294,0.0,0.0
SRGAP3,0.0,0.07692307692307693,0.004421983575489577,0.0,0.0,0.011029411764705883,0.013043478260869565,0.0
TP53,0.06666666666666667,0.0,0.062034112444725203,0.0,0.0,0.06985294117647059,0.04782608695652174,0.0
LIPT2,0.0,0.0,0.011370814908401769,0.0,0.0,0.014705882352941176,0.0,0.0
PIGBOS1,0.13333333333333333,0.07692307692307693,0.12053063802905875,0.2,0.0,0.10294117647058823,0.021739130434782608,0.0
ANKIB1,0.0,0.07692307692307693,0.06721415034744156,0.0,0.0,0.03676470588235294,0.017391304347826087,0.0
COG8-1,0.0,0.07692307692307693,0.011749842072015161,0.0,0.0,0.007352941176470588,0.008695652173913044,0.0
DEGS1,0.2,0.15384615384615385,0.23929248262792166,0.0,0.0,0.16911764705882354,0.13043478260869565,0.0
AL121985.1,0.0,0.0,0.002274162981680354,0.0,0.0,0.003676470588235294,0.0,0.0
TBC1D4,0.0,0.07692307692307693,0.2069488313329122,0.0,0.0,0.13970588235294118,0.0782608695652174,0.3333333333333333
PLAUR,0.06666666666666667,0.38461538461538464,0.6769425142135186,0.2,1.0,0.3382352941176471,0.1782608695652174,0.3333333333333333
SNX10,0.13333333333333333,0.23076923076923078,0.7379658875552748,0.2,0.0,0.4264705882352941,0.22608695652173913,0.3333333333333333
SET,0.4,0.6923076923076923,0.5171193935565382,0.6,1.0,0.5110294117647058,0.43478260869565216,0.0
PPP1CA,0.26666666666666666,0.3076923076923077,0.5604548325963361,0.2,0.0,0.5,0.26956521739130435,0.0
WWOX,0.06666666666666667,0.0,0.02817435249526216,0.0,0.0,0.014705882352941176,0.008695652173913044,0.0
SMPD2,0.0,0.23076923076923078,0.03423878711307644,0.0,0.0,0.025735294117647058,0.004347826086956522,0.0
WDCP,0.0,0.07692307692307693,0.007706885660138977,0.2,0.0,0.007352941176470588,0.008695652173913044,0.0
HLA-DRA,1.0,1.0,1.0,1.0,1.0,0.9852941176470589,1.0,1.0
NSMCE4A,0.0,0.15384615384615385,0.07656348704990525,0.0,0.0,0.058823529411764705,0.034782608695652174,0.3333333333333333
CYB561,0.0,0.15384615384615385,0.010739102969046115,0.0,0.0,0.014705882352941176,0.0,0.0
CCDC24,0.06666666666666667,0.15384615384615385,0.0131396083385976,0.0,0.0,0.014705882352941176,0.0,0.0
ENDOG,0.06666666666666667,0.6153846153846154,0.03512318382817435,0.0,0.0,0.011029411764705883,0.008695652173913044,0.0
C2ORF69,0.0,0.07692307692307693,0.07479469361970942,0.0,0.0,0.08455882352941177,0.004347826086956522,0.3333333333333333
POLM,0.06666666666666667,0.0,0.02337334175615919,0.0,0.0,0.007352941176470588,0.0391304347826087,0.0
LINC00996,0.0,0.0,0.0952621604548326,0.0,0.0,0.051470588235294115,0.008695652173913044,0.6666666666666666
TOR4A,0.0,0.0,0.04194567277321541,0.0,0.0,0.04044117647058824,0.013043478260869565,0.0
MYCBP2,0.06666666666666667,0.23076923076923078,0.14731522425773846,0.4,0.0,0.11029411764705882,0.10434782608695652,0.0
AC008966.1,0.0,0.0,0.004674668351231839,0.0,0.0,0.003676470588235294,0.0,0.0
ZC3H12A,0.0,0.0,0.025900189513581806,0.0,1.0,0.025735294117647058,0.017391304347826087,0.0
VPS37C,0.0,0.0,0.08414403032217309,0.0,0.0,0.04044117647058824,0.021739130434782608,0.0
TRIM3,0.0,0.23076923076923078,0.010612760581174984,0.2,0.0,0.014705882352941176,0.008695652173913044,0.0
KHNYN,0.0,0.07692307692307693,0.05811749842072015,0.0,0.0,0.05514705882352941,0.05217391304347826,0.0
FIRRE,0.0,0.0,0.0015161086544535692,0.0,0.0,0.0,0.0,0.0
CHST14,0.0,0.0,0.036007580543272265,0.0,0.0,0.03308823529411765,0.013043478260869565,0.0
AXIN1,0.0,0.0,0.02160454832596336,0.0,0.0,0.011029411764705883,0.013043478260869565,0.0
PABPC1,0.8,0.7692307692307693,0.8990524320909665,0.6,1.0,0.7389705882352942,0.808695652173913,1.0
NBEAL1,0.13333333333333333,0.3076923076923077,0.177763739734681,0.0,0.0,0.08455882352941177,0.08695652173913043,0.0
PCBP2,0.26666666666666666,0.8461538461538461,0.6846493998736576,0.4,1.0,0.5441176470588235,0.5043478260869565,0.6666666666666666
NFE2L3,0.0,0.0,0.02514213518635502,0.0,0.0,0.022058823529411766,0.021739130434782608,0.0
C3ORF38,0.13333333333333333,0.07692307692307693,0.08439671509791535,0.0,0.0,0.0625,0.017391304347826087,0.0
IQCB1,0.0,0.07692307692307693,0.027037271004421985,0.0,0.0,0.03676470588235294,0.021739130434782608,0.0
C3ORF18,0.0,0.0,0.005306380290587492,0.0,0.0,0.011029411764705883,0.0,0.0
GLMN,0.0,0.0,0.017435249526216046,0.0,0.0,0.04044117647058824,0.008695652173913044,0.0
ZBTB6,0.0,0.0,0.022362602653190147,0.0,0.0,0.01838235294117647,0.004347826086956522,0.0
LRR1,0.0,0.0,0.037144662034112444,0.0,0.0,0.07352941176470588,0.017391304347826087,0.0
ZNF532,0.0,0.07692307692307693,0.010486418193303853,0.0,0.0,0.003676470588235294,0.013043478260869565,0.0
NUDT14,0.06666666666666667,0.5384615384615384,0.14554643082754265,0.0,0.0,0.1213235294117647,0.04782608695652174,0.0
PSMA5,0.13333333333333333,0.6153846153846154,0.342008843967151,0.0,0.0,0.2977941176470588,0.1391304347826087,0.0
DAGLA,0.0,0.0,0.01680353758686039,0.0,0.0,0.01838235294117647,0.004347826086956522,0.0
RRAGD,0.06666666666666667,0.3076923076923077,0.1560328490208465,0.0,0.0,0.10661764705882353,0.013043478260869565,0.0
CEP290,0.06666666666666667,0.3076923076923077,0.05167403663929248,0.0,0.0,0.04779411764705882,0.004347826086956522,0.0
RASSF7,0.13333333333333333,0.07692307692307693,0.057612128869235626,0.0,0.0,0.0625,0.02608695652173913,0.0
RASA4,0.0,0.0,0.019456727732154136,0.2,0.0,0.003676470588235294,0.06086956521739131,0.3333333333333333
TOR1A,0.06666666666666667,0.07692307692307693,0.12229943145925458,0.0,0.0,0.07720588235294118,0.04782608695652174,0.0
MAP4K5,0.06666666666666667,0.07692307692307693,0.08060644346178143,0.2,0.0,0.08455882352941177,0.030434782608695653,0.0
ILF3,0.06666666666666667,0.38461538461538464,0.1470625394819962,0.2,0.0,0.16544117647058823,0.09565217391304348,0.0
NCEH1,0.06666666666666667,0.15384615384615385,0.339102969046115,0.2,1.0,0.19117647058823528,0.021739130434782608,0.0
AL022328.4,0.0,0.07692307692307693,0.006317119393556538,0.0,0.0,0.011029411764705883,0.0,0.0
CEP104,0.0,0.23076923076923078,0.053442830069488315,0.0,0.0,0.05514705882352941,0.013043478260869565,0.3333333333333333
ZNF248,0.0,0.0,0.018698673404927355,0.0,0.0,0.014705882352941176,0.013043478260869565,0.0
FAM241A,0.06666666666666667,0.07692307692307693,0.045483259633607075,0.0,0.0,0.04779411764705882,0.017391304347826087,0.0
MUC20,0.0,0.15384615384615385,0.0008843967150979153,0.0,0.0,0.0,0.0,0.0
HEATR5A,0.0,0.07692307692307693,0.0784586228679722,0.2,0.0,0.09558823529411764,0.02608695652173913,0.0
TRIM65,0.0,0.0,0.029058749210360075,0.0,0.0,0.03308823529411765,0.013043478260869565,0.0
FBXO46,0.0,0.07692307692307693,0.02451042324699937,0.0,0.0,0.01838235294117647,0.004347826086956522,0.0
DEDD,0.06666666666666667,0.0,0.07340492735312698,0.0,0.0,0.04779411764705882,0.04782608695652174,0.0
SERPINE1,0.0,0.0,0.007327858496525584,0.0,0.0,0.0,0.0,0.0
RNASE2,0.0,0.0,0.009349336702463677,0.0,0.0,0.03676470588235294,0.004347826086956522,0.0
TSFM,0.06666666666666667,0.15384615384615385,0.08869235628553379,0.0,0.0,0.0661764705882353,0.008695652173913044,0.6666666666666666
CNDP2,0.13333333333333333,0.46153846153846156,0.289829437776374,0.0,0.0,0.16911764705882354,0.15217391304347827,0.0
TMEM176A,0.0,0.0,0.04826279216677195,0.0,0.0,0.03676470588235294,0.09565217391304348,0.0
IL10RA,0.06666666666666667,0.07692307692307693,0.13089071383449147,0.2,0.0,0.10294117647058823,0.14347826086956522,0.0
GLCE,0.0,0.15384615384615385,0.04333543903979785,0.0,0.0,0.01838235294117647,0.013043478260869565,0.0
ATAD2B,0.0,0.15384615384615385,0.039418825015792795,0.0,0.0,0.03308823529411765,0.05217391304347826,0.0
BMPR2,0.0,0.23076923076923078,0.11269740998104864,0.2,0.0,0.05514705882352941,0.04782608695652174,0.0
ACTR3C,0.0,0.0,0.012507896399241946,0.0,0.0,0.01838235294117647,0.004347826086956522,0.0
BECN1,0.06666666666666667,0.15384615384615385,0.18370183196462414,0.0,0.0,0.13970588235294118,0.05217391304347826,0.0
ZNF7,0.06666666666666667,0.0,0.04421983575489577,0.0,0.0,0.025735294117647058,0.008695652173913044,0.0
SERP1,0.4,0.7692307692307693,0.7263423878711308,0.4,0.0,0.5,0.43478260869565216,0.3333333333333333
C12ORF45,0.06666666666666667,0.07692307692307693,0.13543903979785218,0.0,0.0,0.08823529411764706,0.2,0.3333333333333333
ZNF654,0.06666666666666667,0.0,0.04384080859128237,0.0,0.0,0.01838235294117647,0.017391304347826087,0.0
RPS26,0.9333333333333333,1.0,0.9767530006317119,1.0,0.0,0.9595588235294118,0.9217391304347826,1.0
MT-ND2,1.0,1.0,0.9973468098547063,1.0,1.0,0.9448529411764706,0.9565217391304348,1.0
TIMM50,0.06666666666666667,0.07692307692307693,0.09829437776373974,0.0,0.0,0.058823529411764705,0.034782608695652174,0.0
CSNK2B,0.13333333333333333,0.5384615384615384,0.5027163613392293,0.2,0.0,0.3639705882352941,0.22608695652173913,0.3333333333333333
NAPB,0.0,0.07692307692307693,0.01490840176879343,0.0,0.0,0.03676470588235294,0.0391304347826087,0.0
CD3G,0.0,0.07692307692307693,0.04914718888186987,0.2,0.0,0.22058823529411764,0.034782608695652174,0.0
COMMD10,0.06666666666666667,0.0,0.14314592545799115,0.0,0.0,0.08823529411764706,0.043478260869565216,0.0
EPB41L2,0.0,0.07692307692307693,0.05735944409349337,0.0,0.0,0.10294117647058823,0.07391304347826087,0.0
MYC,0.0,0.0,0.02855337965887555,0.0,0.0,0.025735294117647058,0.004347826086956522,0.0
AGTRAP,0.06666666666666667,0.23076923076923078,0.2419456727732154,0.0,0.0,0.16911764705882354,0.04782608695652174,0.0
FGFRL1,0.0,0.0,0.016171825647504738,0.0,0.0,0.029411764705882353,0.0,0.3333333333333333
PTPA,0.06666666666666667,0.38461538461538464,0.06304485154769425,0.0,0.0,0.051470588235294115,0.05652173913043478,0.0
PPA1,0.13333333333333333,0.07692307692307693,0.3220467466835123,0.0,0.0,0.26838235294117646,0.34782608695652173,0.3333333333333333
LFNG,0.0,0.0,0.05622236260265319,0.0,0.0,0.058823529411764705,0.034782608695652174,0.0
FAM72A,0.0,0.0,0.018951358180669616,0.0,0.0,0.011029411764705883,0.008695652173913044,0.0
SLC9A9,0.06666666666666667,0.0,0.0032849020846494,0.0,0.0,0.014705882352941176,0.021739130434782608,0.0
DEDD2,0.0,0.0,0.13973468098547062,0.0,0.0,0.08088235294117647,0.043478260869565216,0.0
USB1,0.06666666666666667,0.07692307692307693,0.06253948199620973,0.0,0.0,0.04779411764705882,0.021739130434782608,0.0
EIF3B,0.06666666666666667,0.23076923076923078,0.09147188881869868,0.0,0.0,0.07720588235294118,0.05652173913043478,0.3333333333333333
PIWIL4,0.06666666666666667,0.0,0.004295641187618446,0.0,0.0,0.003676470588235294,0.0,0.0
HOOK3,0.26666666666666666,0.07692307692307693,0.1761212886923563,0.0,0.0,0.11764705882352941,0.09565217391304348,0.0
ADNP2,0.06666666666666667,0.0,0.037271004421983576,0.0,0.0,0.014705882352941176,0.02608695652173913,0.0
RPGRIP1L,0.0,0.38461538461538464,0.009728363866077068,0.0,0.0,0.007352941176470588,0.0,0.0
STARD7,0.13333333333333333,0.3076923076923077,0.25066329753632344,0.2,0.0,0.17647058823529413,0.13043478260869565,0.3333333333333333
CEP57,0.0,0.23076923076923078,0.10195830701200252,0.0,0.0,0.125,0.05217391304347826,0.0
TAX1BP1,0.06666666666666667,0.9230769230769231,0.5766266582438409,0.4,1.0,0.3235294117647059,0.2608695652173913,0.3333333333333333
AL121603.2,0.0,0.07692307692307693,0.005685407454200884,0.0,0.0,0.007352941176470588,0.008695652173913044,0.0
MBOAT1,0.0,0.0,0.0034112444725205304,0.0,0.0,0.003676470588235294,0.004347826086956522,0.0
FADS1,0.0,0.0,0.02981680353758686,0.0,0.0,0.09191176470588236,0.05217391304347826,0.0
PPP1R12A,0.13333333333333333,0.07692307692307693,0.18307012002526848,0.2,0.0,0.18382352941176472,0.12173913043478261,0.0
LINC01816,0.0,0.0,0.0027795325331648768,0.0,0.0,0.0,0.0,0.0
ATP5F1D,0.26666666666666666,0.8461538461538461,0.6433354390397978,0.0,0.0,0.45955882352941174,0.34782608695652173,0.3333333333333333
TSNAX,0.06666666666666667,0.0,0.17687934301958308,0.0,0.0,0.13602941176470587,0.07391304347826087,0.3333333333333333
ZMAT3,0.06666666666666667,0.07692307692307693,0.11219204042956411,0.0,0.0,0.0661764705882353,0.043478260869565216,0.3333333333333333
PSCA,0.0,0.46153846153846156,0.0029058749210360076,0.0,0.0,0.0,0.0,0.0
CHN2,0.0,0.0,0.020720151610865444,0.0,0.0,0.014705882352941176,0.0391304347826087,0.0
TNPO3,0.0,0.3076923076923077,0.08123815540113709,0.0,0.0,0.09926470588235294,0.02608695652173913,0.3333333333333333
ZNF595,0.0,0.0,0.0082122552116235,0.0,0.0,0.003676470588235294,0.013043478260869565,0.0
MIS12,0.0,0.0,0.03145925457991156,0.0,0.0,0.05514705882352941,0.030434782608695653,0.0
TLCD1,0.0,0.0,0.003790271636133923,0.0,0.0,0.007352941176470588,0.0,0.0
OXCT1,0.0,0.0,0.0015161086544535692,0.0,0.0,0.03308823529411765,0.004347826086956522,0.0
AL365361.1,0.06666666666666667,0.07692307692307693,0.1839545167403664,0.0,0.0,0.125,0.021739130434782608,0.0
PSMA3-AS1,0.2,0.5384615384615384,0.1766266582438408,0.0,0.0,0.1948529411764706,0.12173913043478261,0.3333333333333333
DCXR,0.13333333333333333,0.15384615384615385,0.2448515476942514,0.2,0.0,0.19852941176470587,0.13043478260869565,0.3333333333333333
PRDM15,0.0,0.07692307692307693,0.007706885660138977,0.0,0.0,0.0,0.0,0.0
CD74,1.0,1.0,0.9998736576121289,1.0,1.0,0.9926470588235294,1.0,1.0
CACYBP,0.13333333333333333,0.5384615384615384,0.24737839545167403,0.0,0.0,0.23897058823529413,0.16956521739130434,0.3333333333333333
MIR181A1HG,0.0,0.0,0.020720151610865444,0.0,0.0,0.01838235294117647,0.034782608695652174,0.3333333333333333
AC004922.1,0.0,0.0,0.0018951358180669614,0.0,0.0,0.0,0.0,0.0
ZNF10,0.0,0.0,0.00833859759949463,0.0,0.0,0.003676470588235294,0.004347826086956522,0.0
HINT3,0.0,0.15384615384615385,0.07820593809222995,0.0,0.0,0.03308823529411765,0.017391304347826087,0.0
FAM198B,0.0,0.0,0.012634238787113077,0.0,0.0,0.003676470588235294,0.013043478260869565,0.0
RPL31,1.0,0.9230769230769231,0.9929248262792166,1.0,1.0,0.9742647058823529,0.9826086956521739,1.0
RAB40B,0.0,0.0,0.006696146557169931,0.0,0.0,0.007352941176470588,0.0,0.3333333333333333
CHMP3,0.13333333333333333,0.15384615384615385,0.4544535691724574,0.0,0.0,0.30514705882352944,0.11739130434782609,0.3333333333333333
MED1,0.0,0.0,0.05407454200884397,0.0,0.0,0.04411764705882353,0.008695652173913044,0.0
ZNF436,0.0,0.0,0.008464939987365762,0.0,0.0,0.0,0.0,0.0
AL445524.1,0.06666666666666667,0.0,0.03701831964624131,0.0,0.0,0.051470588235294115,0.017391304347826087,0.0
ABCC10,0.06666666666666667,0.0,0.017561591914087175,0.0,0.0,0.01838235294117647,0.013043478260869565,0.0
SMIM19,0.06666666666666667,0.5384615384615384,0.16740366392924827,0.0,0.0,0.16176470588235295,0.10869565217391304,0.0
COG4,0.0,0.0,0.0377763739734681,0.0,0.0,0.022058823529411766,0.021739130434782608,0.0
RGP1,0.0,0.0,0.038660770688566014,0.0,0.0,0.029411764705882353,0.0,0.3333333333333333
ROCK1,0.13333333333333333,0.3076923076923077,0.26948831332912193,0.2,0.0,0.23897058823529413,0.16521739130434782,0.3333333333333333
HSPA9,0.06666666666666667,0.5384615384615384,0.20012634238787114,0.0,0.0,0.20220588235294118,0.09130434782608696,0.0
ZNF639,0.0,0.0,0.03676563487049905,0.0,0.0,0.04411764705882353,0.004347826086956522,0.0
VPS13C,0.0,0.3076923076923077,0.21554011370814907,0.0,0.0,0.13602941176470587,0.1,0.0
ZNF33A,0.13333333333333333,0.07692307692307693,0.06152874289324068,0.0,0.0,0.0625,0.06521739130434782,0.6666666666666666
