,B,Epithelial,Macrophages,NK,T,mDC,pDC
LY6G5C,0.0,0.06060606060606061,0.004909983633387889,0.0,0.0,0.0,0.0
HERC3,0.0,0.030303030303030304,0.056779554324562505,0.0,0.05660377358490566,0.017391304347826087,0.0
TSTA3,0.0,0.0,0.05199546770741533,0.0,0.05660377358490566,0.043478260869565216,0.0
TMEM38B,0.2,0.030303030303030304,0.09920684879768349,0.0,0.11320754716981132,0.02608695652173913,0.3333333333333333
LPGAT1,0.0,0.21212121212121213,0.03953166309958454,0.0,0.03773584905660377,0.017391304347826087,0.0
DDX10,0.0,0.06060606060606061,0.028326828654160897,0.0,0.03773584905660377,0.017391304347826087,0.3333333333333333
RAD18,0.0,0.0,0.00868689412060934,0.0,0.05660377358490566,0.017391304347826087,0.0
TSTD3,0.0,0.030303030303030304,0.005791262747072894,0.0,0.0,0.0,0.0
ARF3,0.0,0.12121212121212122,0.19375550799446054,0.0,0.2641509433962264,0.12173913043478261,0.6666666666666666
OSCAR,0.2,0.15151515151515152,0.2567040161148181,0.0,0.22641509433962265,0.0782608695652174,0.6666666666666666
TMEM168,0.0,0.0,0.0349993705149188,0.0,0.03773584905660377,0.034782608695652174,0.0
C11ORF68,0.0,0.030303030303030304,0.021906080825884428,0.0,0.018867924528301886,0.017391304347826087,0.0
TRIM38,0.0,0.06060606060606061,0.176759410801964,1.0,0.22641509433962265,0.12173913043478261,0.3333333333333333
KIAA1551,0.0,0.09090909090909091,0.05816442150321038,0.0,0.11320754716981132,0.034782608695652174,0.0
RNF135,0.0,0.06060606060606061,0.06206722900667254,0.0,0.03773584905660377,0.017391304347826087,0.3333333333333333
TMEM205,0.4,0.09090909090909091,0.15560871207352386,0.0,0.20754716981132076,0.06956521739130435,0.0
MRPS9,0.0,0.030303030303030304,0.031096563011456628,1.0,0.09433962264150944,0.034782608695652174,0.0
YIPF3,0.2,0.12121212121212122,0.09920684879768349,0.0,0.11320754716981132,0.043478260869565216,0.3333333333333333
ZKSCAN1,0.0,0.3333333333333333,0.05980108271433967,0.0,0.11320754716981132,0.034782608695652174,0.0
CBX5,0.0,0.30303030303030304,0.04935163036636032,0.0,0.11320754716981132,0.017391304347826087,0.0
OSBPL7,0.0,0.0,0.0005035880649628604,0.0,0.0,0.0,0.0
SNHG9,0.0,0.15151515151515152,0.08409920684879768,1.0,0.11320754716981132,0.06086956521739131,0.0
MTMR14,0.0,0.030303030303030304,0.07440513659826262,0.0,0.09433962264150944,0.02608695652173913,0.0
PHKG2,0.0,0.06060606060606061,0.032985018255067354,0.0,0.05660377358490566,0.008695652173913044,0.3333333333333333
HSD17B12,0.0,0.15151515151515152,0.13068110285786227,0.0,0.11320754716981132,0.043478260869565216,0.3333333333333333
STK11IP,0.0,0.09090909090909091,0.016366612111292964,0.0,0.07547169811320754,0.0,0.0
TAF5L,0.0,0.030303030303030304,0.03134835704393806,0.0,0.0,0.0,0.0
PROSER1,0.2,0.0,0.015737127030089386,0.0,0.03773584905660377,0.008695652173913044,0.0
RNASEH2B,0.0,0.12121212121212122,0.13546518947500943,0.0,0.18867924528301888,0.0782608695652174,0.3333333333333333
COG7,0.0,0.06060606060606061,0.014729950900163666,0.0,0.018867924528301886,0.0,0.3333333333333333
MIR762HG,0.0,0.0,0.005539468714591464,0.0,0.018867924528301886,0.008695652173913044,0.0
GLS,0.0,0.030303030303030304,0.11960216542867934,0.0,0.03773584905660377,0.06956521739130435,0.0
THRA,0.0,0.030303030303030304,0.016492509127533677,0.0,0.03773584905660377,0.008695652173913044,0.0
SIAE,0.0,0.09090909090909091,0.009694070250535062,0.0,0.0,0.0,0.0
GRHL1,0.0,0.0,0.005035880649628604,0.0,0.0,0.0,0.0
DYSF,0.0,0.0,0.0008812791136850056,0.0,0.0,0.0,0.0
MS4A14,0.0,0.0,0.029585798816568046,0.0,0.018867924528301886,0.017391304347826087,0.0
HOXB2,0.0,0.030303030303030304,0.02517940324814302,0.0,0.0,0.043478260869565216,0.0
MACROD1,0.0,0.06060606060606061,0.016870200176255824,0.0,0.0,0.017391304347826087,0.0
TRGC2,0.0,0.0,0.044567543749213144,0.0,0.16981132075471697,0.008695652173913044,0.0
METTL23,0.0,0.09090909090909091,0.06722900667254186,0.0,0.1320754716981132,0.05217391304347826,0.3333333333333333
SERPINF1,0.2,0.09090909090909091,0.02517940324814302,0.0,0.0,0.06956521739130435,0.0
ARF4,0.2,0.3939393939393939,0.20735238574845777,0.0,0.16981132075471697,0.1565217391304348,0.0
ATG16L1,0.0,0.030303030303030304,0.00717612992572076,0.0,0.0,0.0,0.0
BCAP29,0.0,0.030303030303030304,0.10688656678836711,0.0,0.2830188679245283,0.017391304347826087,0.3333333333333333
NCR3LG1,0.0,0.0,0.001258970162407151,0.0,0.018867924528301886,0.008695652173913044,0.3333333333333333
RTCB,0.0,0.12121212121212122,0.09719249653783206,0.0,0.1320754716981132,0.034782608695652174,0.0
MTBP,0.0,0.0,0.002769734357295732,0.0,0.05660377358490566,0.0,0.0
JDP2,0.0,0.030303030303030304,0.023920433085735868,0.0,0.05660377358490566,0.034782608695652174,0.0
AC092368.3,0.0,0.0,0.0007553820974442906,0.0,0.0,0.0,0.0
AARS,0.0,0.030303030303030304,0.03764320785597381,0.0,0.07547169811320754,0.008695652173913044,0.0
AP3S2,0.0,0.09090909090909091,0.027319652524235176,0.0,0.03773584905660377,0.02608695652173913,0.0
VCL,0.4,0.06060606060606061,0.035251164547400224,0.0,0.07547169811320754,0.008695652173913044,0.0
FAM20B,0.2,0.030303030303030304,0.02203197784212514,0.0,0.05660377358490566,0.0,0.0
COPS4,0.0,0.09090909090909091,0.067606697721264,0.0,0.03773584905660377,0.008695652173913044,0.0
EFHB,0.0,0.18181818181818182,0.0010071761299257208,0.0,0.0,0.0,0.0
NMB,0.0,0.06060606060606061,0.13961979101095304,0.0,0.09433962264150944,0.05217391304347826,0.0
SRCAP,0.0,0.0,0.0011330731461664358,0.0,0.018867924528301886,0.008695652173913044,0.0
HDX,0.0,0.0,0.003902807503462168,0.0,0.0,0.0,0.0
SLC35A5,0.0,0.09090909090909091,0.04204960342439884,0.0,0.07547169811320754,0.02608695652173913,0.0
DEXI,0.0,0.030303030303030304,0.013722774770237945,0.0,0.0,0.0,0.0
BORA,0.0,0.0,0.0032733224222585926,0.0,0.0,0.0,0.0
AC010226.1,0.0,0.0,0.00692433589323933,0.0,0.0,0.017391304347826087,0.0
PPP1R35,0.0,0.12121212121212122,0.019388140501070125,0.0,0.018867924528301886,0.017391304347826087,0.0
DDIT3,0.0,0.06060606060606061,0.08447689789751983,0.0,0.03773584905660377,0.017391304347826087,0.0
UBR2,0.2,0.06060606060606061,0.043308573586805996,0.0,0.018867924528301886,0.05217391304347826,0.0
VMAC,0.0,0.0,0.008812791136850056,0.0,0.0,0.008695652173913044,0.0
VPS26B,0.0,0.12121212121212122,0.04771496915523102,0.0,0.018867924528301886,0.06956521739130435,0.0
WASHC3,0.0,0.09090909090909091,0.10701246380460783,0.0,0.1509433962264151,0.043478260869565216,0.0
HDDC3,0.2,0.06060606060606061,0.062193126022913256,0.0,0.09433962264150944,0.05217391304347826,0.0
ITGA4,0.0,0.030303030303030304,0.018632758403625833,0.0,0.018867924528301886,0.02608695652173913,0.0
EXOSC6,0.0,0.030303030303030304,0.03852448696965882,0.0,0.018867924528301886,0.02608695652173913,0.0
RPS9,1.0,0.9393939393939394,0.976583154979227,1.0,0.9811320754716981,0.9565217391304348,1.0
SNRPB,0.6,0.15151515151515152,0.24776532796172732,0.0,0.49056603773584906,0.13043478260869565,0.6666666666666666
TNPO1,0.0,0.15151515151515152,0.15560871207352386,1.0,0.16981132075471697,0.06086956521739131,0.3333333333333333
SGSM2,0.0,0.030303030303030304,0.009190482185572202,0.0,0.0,0.008695652173913044,0.0
ZNF558,0.0,0.0,0.004028704519702883,0.0,0.03773584905660377,0.0,0.0
IL4R,0.0,0.09090909090909091,0.04129422132695455,0.0,0.05660377358490566,0.02608695652173913,0.0
RHOG,0.2,0.18181818181818182,0.2509127533677452,0.0,0.22641509433962265,0.13043478260869565,0.3333333333333333
TGDS,0.2,0.06060606060606061,0.02769734357295732,0.0,0.07547169811320754,0.02608695652173913,0.0
RELL1,0.0,0.0,0.004658189600906458,0.0,0.0,0.0,0.0
LACTB,0.2,0.06060606060606061,0.18607579000377691,0.0,0.3018867924528302,0.0782608695652174,0.0
CD8A,0.0,0.0,0.0005035880649628604,0.0,0.018867924528301886,0.0,0.0
ETF1,0.0,0.12121212121212122,0.09694070250535063,0.0,0.11320754716981132,0.05217391304347826,0.0
CCDC189,0.0,0.15151515151515152,0.002895631373536447,0.0,0.05660377358490566,0.0,0.0
TM9SF4,0.0,0.06060606060606061,0.03487347349867808,0.0,0.03773584905660377,0.02608695652173913,0.0
RGS14,0.0,0.0,0.011834319526627219,0.0,0.03773584905660377,0.0,0.0
ERLIN1,0.0,0.06060606060606061,0.049477527382601035,0.0,0.03773584905660377,0.043478260869565216,0.0
MGMT,0.0,0.2727272727272727,0.18884552436107263,0.0,0.3018867924528302,0.13043478260869565,0.3333333333333333
OST4,0.8,0.696969696969697,0.7833312350497293,0.0,0.6981132075471698,0.6347826086956522,1.0
CAND1,0.0,0.12121212121212122,0.0600528767468211,0.0,0.16981132075471697,0.06956521739130435,0.0
WARS,0.2,0.21212121212121213,0.17625582273700113,0.0,0.1509433962264151,0.05217391304347826,0.3333333333333333
NDRG1,0.0,0.030303030303030304,0.03160015107641949,0.0,0.018867924528301886,0.0,0.0
GCHFR,0.8,0.6666666666666666,0.8036006546644845,0.0,0.7735849056603774,0.591304347826087,1.0
DR1,0.0,0.06060606060606061,0.11406269671408788,0.0,0.2641509433962264,0.06956521739130435,0.3333333333333333
ZNF224,0.0,0.030303030303030304,0.02719375550799446,0.0,0.018867924528301886,0.0,0.0
LUZP1,0.0,0.030303030303030304,0.06571824247765327,0.0,0.03773584905660377,0.034782608695652174,0.0
ADH5,0.2,0.2727272727272727,0.1260229132569558,0.0,0.1320754716981132,0.08695652173913043,0.0
HARS,0.0,0.06060606060606061,0.036132443661085235,0.0,0.03773584905660377,0.017391304347826087,0.0
TRIM34,0.0,0.0,0.0007553820974442906,0.0,0.0,0.0,0.0
CHD3,0.0,0.0,0.0047840866171471735,0.0,0.018867924528301886,0.008695652173913044,0.0
YKT6,0.0,0.09090909090909091,0.03160015107641949,0.0,0.018867924528301886,0.02608695652173913,0.0
PFKP,0.0,0.18181818181818182,0.01800327332242226,0.0,0.018867924528301886,0.008695652173913044,0.0
SYPL1,0.2,0.21212121212121213,0.14201183431952663,0.0,0.1509433962264151,0.0782608695652174,0.6666666666666666
PTGR2,0.0,0.06060606060606061,0.028578622686642328,0.0,0.0,0.008695652173913044,0.0
JAG2,0.0,0.0,0.0010071761299257208,0.0,0.0,0.0,0.0
KIAA2026,0.0,0.12121212121212122,0.05526879012967393,0.0,0.07547169811320754,0.034782608695652174,0.0
TYW3,0.0,0.030303030303030304,0.0683620798187083,0.0,0.03773584905660377,0.017391304347826087,0.0
MAPRE3,0.0,0.09090909090909091,0.016870200176255824,0.0,0.03773584905660377,0.008695652173913044,0.0
ITGB5,0.0,0.15151515151515152,0.06181543497419111,0.0,0.1320754716981132,0.043478260869565216,0.0
SND1,0.2,0.0,0.0717612992572076,1.0,0.09433962264150944,0.017391304347826087,0.0
ADO,0.0,0.030303030303030304,0.033992194384993075,0.0,0.09433962264150944,0.017391304347826087,0.0
SNRPD3,0.2,0.30303030303030304,0.1958957572705527,0.0,0.2641509433962264,0.10434782608695652,0.3333333333333333
ZKSCAN8,0.2,0.0,0.01875865541986655,0.0,0.0,0.008695652173913044,0.0
TMEM167B,0.0,0.0,0.06143774392546897,0.0,0.11320754716981132,0.02608695652173913,0.0
MADCAM1,0.0,0.0,0.0035251164547400226,0.0,0.0,0.008695652173913044,0.0
CBX6,0.0,0.18181818181818182,0.03978345713206597,0.0,0.05660377358490566,0.0,0.0
PLK3,0.0,0.0,0.026060682361828024,0.0,0.0,0.0,0.0
IKZF4,0.0,0.030303030303030304,0.00868689412060934,0.0,0.0,0.0,0.0
FANCD2,0.0,0.0,0.008560997104368626,0.0,0.05660377358490566,0.0,0.0
AP1S3,0.0,0.0,0.004532292584665743,0.0,0.0,0.0,0.0
PPHLN1,0.0,0.06060606060606061,0.09240840992068489,0.0,0.11320754716981132,0.0782608695652174,0.0
SDHC,0.4,0.24242424242424243,0.22749590834697217,0.0,0.1509433962264151,0.09565217391304348,0.3333333333333333
SKI,0.0,0.0,0.05476520206471107,0.0,0.03773584905660377,0.02608695652173913,0.0
CARD6,0.2,0.0,0.019136346468588694,0.0,0.018867924528301886,0.008695652173913044,0.0
ARPP19,0.4,0.24242424242424243,0.1734860883797054,0.0,0.18867924528301888,0.05217391304347826,0.6666666666666666
NDUFAF7,0.0,0.030303030303030304,0.01712199420873725,0.0,0.03773584905660377,0.017391304347826087,0.0
DRG1,0.0,0.09090909090909091,0.05917159763313609,0.0,0.11320754716981132,0.017391304347826087,0.0
GNAI3,0.0,0.09090909090909091,0.13042930882538084,0.0,0.09433962264150944,0.043478260869565216,0.0
PLP2,0.0,0.09090909090909091,0.1411305552058416,0.0,0.33962264150943394,0.10434782608695652,0.6666666666666666
SMPD3,0.0,0.030303030303030304,0.001384867178647866,0.0,0.0,0.0,0.0
RNF121,0.0,0.0,0.014478156867682236,0.0,0.018867924528301886,0.017391304347826087,0.0
PAPSS1,0.4,0.24242424242424243,0.17801838096437114,0.0,0.2830188679245283,0.06956521739130435,0.0
TMEM19,0.0,0.18181818181818182,0.08523227999496412,0.0,0.1509433962264151,0.034782608695652174,0.0
ATP6V0C,0.0,0.030303030303030304,0.011204834445423643,0.0,0.018867924528301886,0.008695652173913044,0.0
TLR4,0.2,0.09090909090909091,0.11960216542867934,0.0,0.18867924528301888,0.06956521739130435,0.0
NSUN2,0.0,0.0,0.024801712199420872,0.0,0.05660377358490566,0.0,0.0
BRCC3,0.0,0.030303030303030304,0.033488606320030215,0.0,0.05660377358490566,0.0,0.0
TNKS,0.0,0.030303030303030304,0.019639934533551555,0.0,0.018867924528301886,0.0,0.0
SUMF2,0.0,0.12121212121212122,0.1601410046581896,0.0,0.16981132075471697,0.13043478260869565,0.3333333333333333
FZD3,0.0,0.12121212121212122,0.0006294850812035755,0.0,0.0,0.0,0.0
DPP3,0.0,0.0,0.026312476394309454,0.0,0.0,0.008695652173913044,0.0
SGMS1,0.0,0.06060606060606061,0.030970665995215915,0.0,0.0,0.008695652173913044,0.0
C4ORF47,0.0,0.21212121212121213,0.0006294850812035755,0.0,0.0,0.0,0.0
NDUFB10,0.0,0.6060606060606061,0.35301523353896513,0.0,0.4339622641509434,0.19130434782608696,0.3333333333333333
LMF2,0.0,0.09090909090909091,0.0358806496286038,0.0,0.09433962264150944,0.017391304347826087,0.0
FARS2,0.0,0.06060606060606061,0.019639934533551555,0.0,0.018867924528301886,0.043478260869565216,0.0
TRPV2,0.2,0.06060606060606061,0.17990683620798187,0.0,0.20754716981132076,0.11304347826086956,0.3333333333333333
GPR183,0.0,0.0,0.004658189600906458,0.0,0.0,0.034782608695652174,0.0
MYL12B,0.6,0.7575757575757576,0.6139997482059675,1.0,0.6792452830188679,0.4260869565217391,1.0
PAFAH1B1,0.0,0.15151515151515152,0.09744429057031348,0.0,0.1509433962264151,0.06086956521739131,0.3333333333333333
ABI3,0.0,0.030303030303030304,0.07830794410172479,0.0,0.018867924528301886,0.02608695652173913,0.0
TMEM104,0.0,0.0,0.022661462923328716,0.0,0.0,0.008695652173913044,0.0
XPR1,0.0,0.030303030303030304,0.020898904695958707,0.0,0.018867924528301886,0.0,0.3333333333333333
TBC1D15,0.0,0.09090909090909091,0.09064585169331486,0.0,0.20754716981132076,0.0782608695652174,0.0
DCDC2,0.0,0.06060606060606061,0.0006294850812035755,0.0,0.0,0.0,0.0
IKZF3,0.0,0.0,0.0005035880649628604,0.0,0.0,0.0,0.0
ZBTB17,0.0,0.030303030303030304,0.011834319526627219,0.0,0.018867924528301886,0.008695652173913044,0.0
BFAR,0.2,0.0,0.07075412312728188,0.0,0.11320754716981132,0.008695652173913044,0.3333333333333333
SVIL,0.2,0.15151515151515152,0.24373662344202443,0.0,0.2641509433962264,0.0782608695652174,0.6666666666666666
MEFV,0.0,0.0,0.006294850812035755,0.0,0.0,0.0,0.0
UBLCP1,0.0,0.0,0.07302026941961476,0.0,0.1509433962264151,0.05217391304347826,0.0
TRIP10,0.0,0.06060606060606061,0.009694070250535062,0.0,0.018867924528301886,0.0,0.0
EFEMP2,0.0,0.030303030303030304,0.001258970162407151,0.0,0.0,0.0,0.0
TXNDC9,0.2,0.06060606060606061,0.07251668135465189,0.0,0.07547169811320754,0.034782608695652174,0.0
METTL22,0.0,0.030303030303030304,0.09895505476520207,0.0,0.1320754716981132,0.043478260869565216,0.0
ZNF628,0.0,0.0,0.004280498552184313,0.0,0.018867924528301886,0.0,0.0
HARS2,0.0,0.030303030303030304,0.021654286793402998,0.0,0.03773584905660377,0.017391304347826087,0.0
NANP,0.0,0.0,0.012212010575349364,0.0,0.018867924528301886,0.0,0.0
CIP2A,0.0,0.0,0.004658189600906458,0.0,0.09433962264150944,0.0,0.0
CAMK1D,0.0,0.24242424242424243,0.041168324310713836,0.0,0.03773584905660377,0.06086956521739131,0.3333333333333333
DYNLL2,0.0,0.18181818181818182,0.046078307944101726,0.0,0.05660377358490566,0.034782608695652174,0.0
SEC11C,0.2,0.18181818181818182,0.16454740022661463,0.0,0.2830188679245283,0.06956521739130435,0.3333333333333333
KIF22,0.2,0.15151515151515152,0.13231776406899157,0.0,0.37735849056603776,0.12173913043478261,0.3333333333333333
GALNT7,0.2,0.030303030303030304,0.02870451970288304,0.0,0.0,0.0,0.0
EFNB1,0.0,0.0,0.025557094296865163,0.0,0.018867924528301886,0.017391304347826087,0.0
THBD,0.2,0.0,0.0692433589323933,0.0,0.07547169811320754,0.043478260869565216,0.0
ANKRD29,0.0,0.0,0.0073020269419614755,0.0,0.0,0.0,0.0
FADS2,0.0,0.0,0.003902807503462168,0.0,0.0,0.008695652173913044,0.0
DDX39A,0.0,0.09090909090909091,0.06471106634772755,0.0,0.24528301886792453,0.043478260869565216,0.3333333333333333
MED13,0.0,0.06060606060606061,0.061185949892987535,0.0,0.11320754716981132,0.017391304347826087,0.0
RABGGTB,0.0,0.21212121212121213,0.2778547148432582,0.0,0.22641509433962265,0.1565217391304348,0.3333333333333333
Z93930.2,0.0,0.09090909090909091,0.014604053883922951,0.0,0.0,0.034782608695652174,0.0
LIPT1,0.0,0.030303030303030304,0.01712199420873725,0.0,0.018867924528301886,0.0,0.0
ACCS,0.0,0.030303030303030304,0.008435100088127912,0.0,0.018867924528301886,0.017391304347826087,0.0
OTULINL,0.0,0.09090909090909091,0.08560997104368627,0.0,0.1320754716981132,0.06956521739130435,0.0
CYTH3,0.0,0.0,0.003776910487221453,0.0,0.0,0.0,0.0
RIPK1,0.0,0.0,0.021402492760921567,0.0,0.05660377358490566,0.02608695652173913,0.0
CTDSP2,0.0,0.12121212121212122,0.06647362457509758,0.0,0.09433962264150944,0.08695652173913043,0.0
GLB1L,0.0,0.09090909090909091,0.011582525494145788,0.0,0.0,0.008695652173913044,0.3333333333333333
NUDT3,0.0,0.15151515151515152,0.09782198161903563,0.0,0.07547169811320754,0.05217391304347826,0.0
MPLKIP,0.0,0.09090909090909091,0.08938688153090772,0.0,0.16981132075471697,0.043478260869565216,0.0
PCOLCE,0.0,0.0,0.00717612992572076,0.0,0.018867924528301886,0.0,0.0
SIDT1,0.0,0.030303030303030304,0.0010071761299257208,0.0,0.0,0.0,0.0
ZFAND2A,0.0,0.09090909090909091,0.031222460027697345,0.0,0.07547169811320754,0.02608695652173913,0.0
WDR4,0.0,0.030303030303030304,0.010701246380460784,0.0,0.018867924528301886,0.008695652173913044,0.0
CNST,0.0,0.15151515151515152,0.02102480171219942,0.0,0.0,0.017391304347826087,0.0
API5,0.2,0.12121212121212122,0.04972932141508246,0.0,0.03773584905660377,0.017391304347826087,0.0
ARPC1B,0.4,0.45454545454545453,0.7534936422006798,0.0,0.8113207547169812,0.6,0.6666666666666666
SGMS1-AS1,0.0,0.06060606060606061,0.0054135716983507495,0.0,0.0,0.0,0.0
SPSB1,0.0,0.06060606060606061,0.0032733224222585926,0.0,0.0,0.0,0.0
VPS35,0.0,0.21212121212121213,0.22548155608712073,0.0,0.32075471698113206,0.1826086956521739,0.3333333333333333
FBXL4,0.0,0.09090909090909091,0.023039153972050863,0.0,0.03773584905660377,0.017391304347826087,0.0
STAM-AS1,0.0,0.030303030303030304,0.009819967266775777,0.0,0.018867924528301886,0.0,0.0
CDC42EP4,0.0,0.06060606060606061,0.006294850812035755,0.0,0.0,0.0,0.0
EPHX1,0.0,0.5151515151515151,0.1410046581896009,0.0,0.11320754716981132,0.05217391304347826,0.0
ZNF106,0.4,0.42424242424242425,0.17562633765579755,0.0,0.16981132075471697,0.14782608695652175,0.0
SIGLEC7,0.0,0.0,0.1277854714843258,0.0,0.1320754716981132,0.09565217391304348,0.3333333333333333
KLHL15,0.0,0.030303030303030304,0.007931512023165051,0.0,0.05660377358490566,0.0,0.0
TLN1,0.0,0.18181818181818182,0.21352133954425281,1.0,0.3018867924528302,0.12173913043478261,0.3333333333333333
PRKAA1,0.0,0.09090909090909091,0.05388392295102606,0.0,0.03773584905660377,0.017391304347826087,0.0
KIF5B,0.2,0.3939393939393939,0.20219060808258843,0.0,0.22641509433962265,0.13043478260869565,0.0
CTSF,0.0,0.06060606060606061,0.03713961979101095,0.0,0.018867924528301886,0.02608695652173913,0.0
PDE4DIP,0.2,0.12121212121212122,0.17877376306181544,0.0,0.20754716981132076,0.09565217391304348,0.0
MTX2,0.0,0.24242424242424243,0.05980108271433967,0.0,0.09433962264150944,0.043478260869565216,0.0
DDI2,0.0,0.06060606060606061,0.05854211255193252,0.0,0.018867924528301886,0.05217391304347826,0.0
TMEM254,0.0,0.21212121212121213,0.02933400478408662,0.0,0.018867924528301886,0.0,0.0
PIP4K2A,0.2,0.030303030303030304,0.09971043686264636,0.0,0.18867924528301888,0.0782608695652174,0.0
FLVCR2,0.2,0.09090909090909091,0.06634772755885686,0.0,0.07547169811320754,0.02608695652173913,0.0
SNAPC1,0.0,0.06060606060606061,0.021150698728440137,0.0,0.03773584905660377,0.02608695652173913,0.0
C4ORF33,0.0,0.0,0.022787359939569433,0.0,0.05660377358490566,0.02608695652173913,0.0
AP002884.1,0.0,0.030303030303030304,0.0017625582273700113,0.0,0.018867924528301886,0.0,0.0
BICD2,0.2,0.0,0.049477527382601035,0.0,0.05660377358490566,0.02608695652173913,0.0
EIF5B,0.0,0.42424242424242425,0.42754626715346844,0.0,0.37735849056603776,0.28695652173913044,0.3333333333333333
GNAQ,0.0,0.24242424242424243,0.15963741659322675,0.0,0.1509433962264151,0.19130434782608696,0.0
CHAMP1,0.0,0.030303030303030304,0.029837592849049476,0.0,0.05660377358490566,0.043478260869565216,0.0
PSMB10,0.0,0.09090909090909091,0.22132695455117712,0.0,0.18867924528301888,0.06956521739130435,0.3333333333333333
RIPOR2,0.0,0.2727272727272727,0.004028704519702883,1.0,0.018867924528301886,0.02608695652173913,0.0
ADAMDEC1,0.0,0.0,0.0022661462923328716,0.0,0.0,0.0,0.0
SH2B2,0.0,0.0,0.03852448696965882,0.0,0.05660377358490566,0.008695652173913044,0.0
CBR1,0.2,0.21212121212121213,0.1485584791640438,0.0,0.1320754716981132,0.11304347826086956,0.0
XKR8,0.0,0.0,0.0066725418607579004,0.0,0.0,0.008695652173913044,0.0
STARD4,0.2,0.0,0.032355533173863776,0.0,0.09433962264150944,0.0,0.0
RNF14,0.0,0.09090909090909091,0.051240085609971044,0.0,0.018867924528301886,0.02608695652173913,0.3333333333333333
GCC1,0.0,0.06060606060606061,0.011330731461664358,0.0,0.03773584905660377,0.008695652173913044,0.0
HMGCL,0.0,0.09090909090909091,0.06773259473750472,0.0,0.09433962264150944,0.02608695652173913,0.0
SYAP1,0.0,0.42424242424242425,0.13282135213395443,0.0,0.16981132075471697,0.06086956521739131,0.0
BOLA2-SMG1P6,0.0,0.09090909090909091,0.0766712828905955,0.0,0.1320754716981132,0.05217391304347826,0.0
NFE2L1,0.0,0.06060606060606061,0.06634772755885686,0.0,0.07547169811320754,0.034782608695652174,0.0
ZNF316,0.0,0.09090909090909091,0.02492760921566159,0.0,0.018867924528301886,0.017391304347826087,0.0
GLI4,0.0,0.0,0.015359435981367242,0.0,0.03773584905660377,0.0,0.0
AC016065.1,0.0,0.0,0.008812791136850056,0.0,0.018867924528301886,0.008695652173913044,0.0
HSP90B1,0.6,0.45454545454545453,0.5155482815057283,0.0,0.6415094339622641,0.3391304347826087,0.3333333333333333
ZNF609,0.2,0.06060606060606061,0.045071131814176005,0.0,0.07547169811320754,0.02608695652173913,0.0
ERCC6,0.0,0.030303030303030304,0.008560997104368626,0.0,0.018867924528301886,0.0,0.0
CCDC59,0.0,0.15151515151515152,0.14163414327080448,0.0,0.18867924528301888,0.09565217391304348,0.0
LRRC61,0.0,0.21212121212121213,0.01737378824121868,0.0,0.03773584905660377,0.008695652173913044,0.0
GPR161,0.0,0.0,0.0030215283897771623,0.0,0.018867924528301886,0.0,0.0
CDK2,0.0,0.0,0.0054135716983507495,0.0,0.018867924528301886,0.008695652173913044,0.0
C12ORF73,0.0,0.030303030303030304,0.01800327332242226,0.0,0.03773584905660377,0.017391304347826087,0.0
CASP1,0.4,0.18181818181818182,0.24965378320533804,0.0,0.3018867924528302,0.1391304347826087,0.0
ATP5F1C,0.0,0.06060606060606061,0.29485081203575475,0.0,0.4528301886792453,0.17391304347826086,0.0
AC026979.2,0.0,0.030303030303030304,0.015359435981367242,0.0,0.03773584905660377,0.017391304347826087,0.0
SERPING1,0.2,0.36363636363636365,0.6156364094170969,0.0,0.6792452830188679,0.2956521739130435,1.0
JAKMIP2,0.0,0.0,0.042301397456880274,0.0,0.03773584905660377,0.017391304347826087,0.0
ARHGAP6,0.0,0.0,0.050610600528767466,0.0,0.1320754716981132,0.043478260869565216,0.0
TAF4B,0.0,0.0,0.0017625582273700113,0.0,0.0,0.0,0.0
IPO7,0.0,0.15151515151515152,0.15372025682991314,0.0,0.1509433962264151,0.16521739130434782,1.0
TEC,0.0,0.0,0.0031474254060178774,0.0,0.0,0.0,0.0
RBM43,0.0,0.12121212121212122,0.05186957069117462,0.0,0.03773584905660377,0.017391304347826087,0.0
FBXL17,0.2,0.06060606060606061,0.02908221075160519,0.0,0.03773584905660377,0.008695652173913044,0.0
ZNF579,0.0,0.030303030303030304,0.011834319526627219,0.0,0.0,0.0,0.0
TMCC3,0.0,0.030303030303030304,0.011708422510386503,0.0,0.0,0.02608695652173913,0.0
GRSF1,0.0,0.06060606060606061,0.088379705400982,0.0,0.1320754716981132,0.06086956521739131,0.0
S100A8,0.6,0.6060606060606061,0.747702379453607,0.0,0.8113207547169812,0.5304347826086957,0.6666666666666666
TNFRSF18,0.0,0.0,0.0007553820974442906,0.0,0.0,0.0,0.0
FIZ1,0.0,0.030303030303030304,0.00717612992572076,0.0,0.018867924528301886,0.008695652173913044,0.0
LANCL2,0.0,0.0,0.006798438876998615,0.0,0.03773584905660377,0.0,0.0
OPTN,0.0,0.06060606060606061,0.05262495278861891,0.0,0.018867924528301886,0.017391304347826087,0.0
ALG11,0.0,0.030303030303030304,0.009316379201812917,0.0,0.018867924528301886,0.0,0.0
CISD2,0.0,0.15151515151515152,0.19665113936799697,0.0,0.18867924528301888,0.11304347826086956,0.3333333333333333
TALDO1,0.4,0.36363636363636365,0.47652020647110666,0.0,0.5471698113207547,0.21739130434782608,1.0
